VideoId,Label
UobM,0 1 1562 241 102 916 93 1614 2811 35
sLbM,12 705 312 92 1234 523 82 0 3144 592
VTbM,5 282 49 1109 663 1936 1895 941 136 662
6LbM,41 67 3 13 15 140 99 300 18 1048
9GbM,218 2 803 1 2572 45 7 56 295 49
pWbM,12 0 79 52 312 195 19 1931 1293 1937
WebM,3 4 33 28 10 6 9 38 13 324
SVbM,3 6 4 324 54 10 3824 9 1312 13
mubM,110 92 369 1234 329 0 884 161 2494 210
iZbM,9 10 37 4 2656 2624 1721 3137 34 1312
aYbM,17 19 778 83 345 2 659 128 75 7
qmbM,30 2 464 200 17 7 58 598 50 53
5IbM,14 6 578 8 2807 92 2388 457 3469 3153
JKbM,5 2033 16 1312 662 3226 1551 1184 3334 882
LDbM,3 6 4 324 3063 3215 597 663 10 539
dLbM,0 412 1 447 643 532 5 354 113 16
CpbM,27 0 1 3815 35 192 262 815 657 799
3nbM,14 16 645 1362 25 478 865 84 6 282
fxbM,2 76 446 51 46 77 56 3708 45 1
7GbM,8 2938 834 110 917 383 807 3112 806 1332
kDbM,2 135 75 95 17 490 583 172 7 345
HDbM,160 231 491 166 273 1139 60 53 1423 58
GTbM,71 152 293 1652 8 225 49 66 598 3149
WMbM,0 12 91 312 79 237 1281 1624 3607 689
KTbM,0 726 749 203 534 102 11 1 622 449
w9bM,1684 26 2533 1366 570 1505 1872 2759 362 11
QSbM,3631 2268 7 2 359 0 885 1853 224 1739
p6bM,390 293 701 1286 648 3448 514 66 557 1443
cCbM,1253 5 1534 2607 80 2570 11 579 1064 126
HnbM,62 3678 11 2369 642 763 1203 260 511 15
rYbM,14 25 592 127 260 984 434 816 277 1071
QJbM,20 11 368 22 170 15 18 302 32 579
06bM,92 329 2 110 19 12 17 0 912 1424
UvbM,1228 26 466 569 80 527 49 2161 1259 647
A1bM,154 263 4 40 31 1968 552 117 47 386
U8bM,12 237 0 61 1937 2181 310 1 28 16
B8bM,3 28 4 13 6 33 324 38 89 2187
D2bM,75 2 95 172 116 7 1502 267 224 2358
NRbM,116 2 7 95 1106 165 1012 1266 224 2741
F8bM,21 23 24 73 322 288 504 676 2619 209
fZbM,31 47 40 57 4 348 10 9 300 117
dgbM,360 311 760 157 1865 385 948 2542 2 642
x3bM,32 11 29 20 22 221 605 368 1766 3532
wDbM,8 6 14 521 3386 1416 332 230 157 644
ftbM,1 0 234 678 628 467 309 35 535 3733
2MbM,17 19 2 128 7 394 75 448 841 172
ZObM,1 587 0 5 327 349 2330 150 772 105
xWbM,450 0 63 1 2478 91 79 1924 918 183
H0bM,2 95 172 75 7 490 583 135 17 165
8KbM,3263 2 15 18 11 601 87 83 2126 262
BDbM,577 0 193 1 963 33 1949 386 28 231
sDbM,270 53 15 64 2 58 2209 580 26 1099
6DbM,5 14 0 1 16 759 3354 1567 1082 1903
lrbM,264 155 46 377 3010 44 2 1925 162 114
C5bM,1954 67 18 15 1122 140 1831 300 2256 2423
YdbM,46 1823 11 260 3022 368 246 1027 146 371
HwbM,709 1755 509 15 18 31 2 2786 2771 96
o5bM,160 231 166 1139 58 53 491 273 60 82
ImbM,61 433 3 8 1003 1058 6 2187 2777 2258
OebM,139 0 1 730 739 3555 2643 35 102 532
SpbM,30 2 55 1808 7 1492 196 1888 724 361
VobM,8 944 152 71 3824 2090 1195 688 661 827
Z6bM,1004 1344 1 0 357 1734 35 591 285 2443
kzbM,241 0 1562 1802 1 42 102 111 139 449
6XbM,50 850 256 931 65 39 866 11 933 2239
19bM,9 10 4 34 3 6 37 1644 754 13
BrbM,160 284 231 491 252 166 273 60 2 385
cKbM,23 21 24 718 115 1 0 471 651 2897
YGbM,51 45 56 77 2 137 540 295 456 442
xmbM,131 74 200 24 375 209 187 736 420 1462
8lbM,1 0 1976 1182 268 665 1574 3312 35 192
yJbM,1309 1758 11 866 701 157 1658 2214 16 1534
IEbM,5 16 1481 328 362 0 25 49 801 84
uEbM,19 17 143 92 2 1293 724 7 12 79
RpbM,879 1509 382 937 21 23 115 24 410 651
hubM,148 271 66 9 7 2 253 2592 329 382
fwbM,15 363 3792 1076 1183 1263 509 397 1666 239
EGbM,61 230 25 882 180 1433 134 5 1169 16
RXbM,2335 0 732 2607 1 42 622 607 1534 306
tAbM,191 299 248 179 667 2 88 364 1945 429
a0bM,93 102 0 449 1193 1 2975 675 2811 1006
M2bM,1210 2441 21 23 684 937 24 488 1285 269
nrbM,24 23 21 3360 73 1 3819 131 0 115
RabM,535 25 315 705 0 332 12 843 611 866
VibM,39 121 156 202 54 529 627 207 233 50
KwbM,141 255 247 1921 1097 2 3331 1036 1187 7
2EbM,23 21 24 115 676 73 684 1705 1306 1321
pJbM,75 2 56 7 2680 17 1029 508 1425 3483
nObM,856 0 93 1 102 1562 42 61 2975 241
YYbM,3 6 324 13 4 28 89 10 1473 237
l3bM,9 37 10 34 4 421 309 1721 40 1312
vObM,20 22 32 11 123 29 211 2597 1126 2108
gybM,5 16 405 169 84 663 1996 922 328 248
rwbM,241 0 1 644 836 1562 19 856 150 542
9FbM,24 21 23 471 937 73 676 2 7 775
WnbM,11 39 178 1069 1210 2 2630 674 1 1042
zSbM,160 273 888 231 53 58 1139 60 1423 491
XdbM,182 1611 17 392 82 452 634 690 2 92
CfbM,0 63 1 335 633 167 1469 27 35 675
7UbM,12 556 52 561 2684 866 1157 92 2155 61
AabM,1093 49 422 26 485 80 1267 732 1911 701
VgbM,63 0 1 294 590 424 2813 167 245 1047
LXbM,5 16 49 1478 301 597 1481 3482 1030 418
0NbM,261 1292 1348 832 333 894 2090 650 226 432
n0bM,2 7 2546 375 235 420 1210 2552 3348 2075
RebM,3508 39 121 393 207 202 216 50 2239 3438
dwbM,239 15 60 363 96 180 657 1 789 0
okbM,88 580 3243 364 522 7 1299 2447 2 184
9qbM,15 981 18 11 20 59 1353 1801 26 178
7bbM,1 0 1607 535 193 851 739 35 309 613
T9bM,2 7 17 19 411 1293 226 272 1240 344
8DbM,18 67 2586 15 140 698 87 862 1028 1122
c0bM,68 72 98 151 240 3199 480 2020 980 3302
OObM,149 64 2 95 26 75 135 252 7 17
1jbM,4 9 10 28 3686 33 31 40 592 13
D1bM,187 200 74 838 1896 24 736 496 106 1728
oHbM,223 323 0 1 42 110 2171 542 3200 2908
J0bM,19 575 955 48 1519 7 2 2110 1 691
UDbM,220 126 276 15 2069 3128 2154 3496 2418 59
6ybM,78 33 28 38 86 257 553 4 13 2515
O3bM,285 1361 35 1 0 960 337 1414 1176 1586
O4bM,26 527 526 136 1320 956 1023 466 2661 442
mjbM,4 9 10 34 3 1109 2996 1542 6 13
dUbM,304 3049 3691 270 1329 245 158 180 1305 7
QXbM,154 263 40 117 31 57 551 1968 1253 4
s6bM,825 2628 428 43 873 60 353 664 1563 44
lFbM,3 6 4 324 10 1473 13 54 28 1551
eHbM,11 839 2677 877 15 1997 1366 368 862 87
WIbM,253 271 79 148 12 125 52 118 82 11
jWbM,1264 1442 688 1763 12 192 252 11 354 16
jTbM,7 2 2906 703 3479 1941 757 1767 977 116
OcbM,296 347 525 2214 2 88 195 7 2477 632
59bM,1 0 409 105 2263 349 510 203 484 3796
mVbM,21 23 73 11 115 886 511 14 749 248
n6bM,3 389 8 4 6 71 54 668 13 433
lsbM,1346 701 1641 580 470 2998 732 616 127 984
rzbM,19 17 2 129 7 394 55 48 272 1053
U0bM,616 1025 388 606 1277 1346 3194 62 252 1305
L3bM,72 68 452 480 98 53 151 2857 2542 907
CbbM,23 21 434 24 994 282 73 1 864 115
oLbM,23 21 24 73 288 322 504 1066 676 554
GKbM,21 23 24 158 115 775 937 279 3662 651
9TbM,195 79 1046 359 2992 92 1069 52 1293 885
MnbM,41 3 8 389 6 71 2287 3824 13 2152
W9bM,25 853 150 16 2235 204 5 1674 1302 1
msbM,2725 49 39 839 277 2629 401 1276 176 127
YgbM,9 10 3101 34 539 1644 4 840 970 1566
YabM,6 8 812 3 954 1652 558 89 917 1295
mFbM,127 277 49 2274 385 43 157 787 80 481
SCbM,41 4 13 3 54 47 10 1481 31 97
9LbM,259 0 857 26 1776 8 598 1245 806 118
bLbM,810 11 1042 749 7 2 883 359 875 1203
CQbM,50 65 503 39 66 781 1782 933 355 1964
NcbM,126 15 291 1964 73 422 286 10 511 220
oabM,100 356 161 1515 1103 1223 567 704 368 548
54bM,199 1337 326 354 16 26 741 897 25 189
tHbM,447 412 215 0 217 1 790 81 349 947
8TbM,0 1 105 106 200 1889 285 1344 102 1004
wXbM,92 369 884 110 161 329 100 1234 210 333
MebM,1 615 108 105 81 0 1131 131 150 203
m4bM,160 231 166 1139 491 273 58 53 82 60
jXbM,327 772 587 0 967 1 5 1347 1726 309
ozbM,1 0 27 349 132 510 73 63 590 438
HtbM,8 6 806 558 1195 21 812 3 205 834
3XbM,1 0 285 105 69 63 417 471 851 436
ZhbM,25 1 3805 2111 16 337 976 1024 282 0
UXbM,1034 11 126 302 2181 511 1126 1625 144 1450
l9bM,0 431 42 1 290 586 1427 111 3462 110
YbbM,9 37 4 10 3 28 421 2515 2427 6
bhbM,17 19 2 7 128 394 129 272 1053 198
FfbM,5 16 1374 2679 1 1156 1082 0 204 35
qWbM,53 58 214 3147 2 62 163 11 495 45
UnbM,39 866 932 2645 121 127 207 2593 202 338
zmbM,97 351 243 10 278 4 870 54 2713 159
Q3bM,7 2 15 1311 2760 62 3057 18 750 165
xfbM,20 22 11 32 29 123 462 176 122 211
6kbM,39 202 156 121 207 338 233 627 50 866
wgbM,1 0 35 25 761 836 285 591 865 301
vRbM,2 30 280 7 608 1575 1042 196 2871 2825
B1bM,26 593 2 7 1050 1023 527 136 442 526
hQbM,377 381 264 794 180 1585 46 1537 155 3702
lMbM,14 2308 578 429 7 267 1399 2807 4 2
hMbM,3 28 324 38 6 675 89 4 237 1473
bQbM,19 17 143 272 659 2 2926 48 2115 603
CzbM,210 418 88 725 68 12 231 151 146 2701
F9bM,19 17 7 48 128 2 1723 2779 235 448
kcbM,0 1 25 35 337 851 3190 489 776 180
8mbM,2 7 942 24 513 235 295 104 196 305
5tbM,61 1003 261 578 0 336 749 2 147 63
OVbM,16 5 25 209 225 49 131 2030 864 1206
8BbM,19 17 7 128 2 48 394 129 1167 841
P8bM,997 640 106 27 2783 496 134 2607 864 21
HfbM,5 769 16 25 362 0 15 1172 1 2540
2LbM,640 0 106 496 3032 997 209 1421 27 127
MJbM,6 8 3 558 894 690 1652 812 834 2777
4DbM,3 6 2143 8 647 89 1078 1921 136 175
LFbM,0 259 442 622 1 749 381 133 16 110
6gbM,13 168 4 175 164 33 28 89 330 38
NybM,3 6 133 3824 726 8 1027 325 4 944
lmbM,40 117 57 61 31 1059 599 4 47 1800
DIbM,3 6 8 4 324 1356 1473 89 10 764
HCbM,43 101 59 18 286 60 2 873 1685 991
bObM,290 586 42 431 0 1 102 487 93 1917
afbM,1855 15 170 18 363 2537 1816 509 3667 314
eWbM,885 175 1293 79 1046 82 195 381 359 52
u5bM,0 1 5 301 1251 395 2300 3313 2360 409
IQbM,78 33 28 38 86 860 257 553 11 1045
B5bM,65 50 661 355 8 503 1620 66 763 39
nWbM,0 1 35 134 1826 63 768 139 354 349
YEbM,5 80 84 0 1172 405 49 169 35 2323
C9bM,1007 1765 260 15 251 569 2090 860 2848 1739
39bM,667 14 71 1074 3435 2626 1694 439 289 179
PPbM,114 107 44 46 2 145 2197 2228 109 854
GVbM,92 110 369 329 2602 884 1376 603 2368 173
vnbM,2437 1740 159 626 1773 127 517 618 417 666
9xbM,0 1 35 1903 1374 5 1479 134 768 254
NPbM,58 53 25 210 151 1 464 0 2 35
2qbM,62 2 411 1154 75 7 56 2426 1950 45
LzbM,3822 26 217 130 0 434 607 16 21 2700
SYbM,52 12 0 125 70 16 689 690 92 225
26bM,2518 2570 1363 732 622 993 63 304 26 3031
rVbM,0 12 91 63 689 1 118 335 336 675
NhbM,381 99 1856 518 359 25 296 1 175 180
JGbM,2 7 75 224 172 508 267 17 197 437
UZbM,20 32 22 120 11 29 112 692 426 572
OpbM,248 61 958 3857 191 1334 433 299 2 71
w1bM,1 19 48 7 258 0 2 183 17 2989
p9bM,3 6 4 61 14 201 28 978 324 13
mmbM,3065 1614 0 1 2508 1004 337 1734 3145 35
RSbM,1207 2180 315 14 405 1051 3060 832 161 2883
69bM,3 4 6 13 54 2839 38 28 330 539
OvbM,51 45 77 2 56 1052 295 212 137 1952
phbM,76 2 690 359 17 43 227 7 64 408
hHbM,43 2 101 18 59 60 17 7 11 1685
gMbM,12 0 52 237 705 70 3144 1 312 689
XGbM,396 282 141 406 1333 3847 1003 191 8 136
2ObM,14 2388 578 2308 3371 1109 628 49 2295 25
HNbM,818 1346 2 62 616 7 11 3489 277 1042
cfbM,3 4 13 28 33 6 38 14 9 10
KGbM,7 2 1 48 19 373 349 177 25 17
CBbM,1 0 35 1215 3458 1409 1955 1335 337 3770
DibM,269 320 3112 2025 3710 7 843 2 410 1329
M1bM,49 80 190 144 5 265 127 694 277 612
xxbM,89 175 33 201 8 141 3473 6 13 168
vBbM,0 1 124 317 287 153 1026 180 294 887
qvbM,51 77 2 45 56 158 439 96 15 146
3RbM,1603 145 2 44 1187 45 1154 522 46 212
IfbM,16 5 93 533 3151 102 225 1064 15 25
X6bM,1 1660 0 85 898 146 1277 170 894 672
tQbM,17 19 2 7 1198 48 2834 841 129 1381
gXbM,3510 1 0 21 106 23 582 1606 1623 105
nMbM,3 6 4 9 10 28 1830 2186 34 324
8jbM,106 703 200 21 733 183 984 23 3843 974
PUbM,298 51 45 2 56 137 77 7 17 26
IybM,68 12 432 161 1455 72 11 7 1221 567
VPbM,1478 16 8 5 3 6 2699 300 1057 175
8fbM,2 104 7 145 46 179 44 196 500 141
L0bM,3 6 433 4 13 375 54 717 61 154
ECbM,4 3 13 28 10 33 38 54 330 188
nAbM,2530 89 13 3008 1811 175 168 54 3 389
vSbM,3790 25 146 0 158 486 282 230 1 94
ofbM,487 0 1 42 890 2524 102 1385 1564 1984
tKbM,7 2 90 283 291 165 1930 385 361 53
mMbM,40 31 57 117 47 159 626 1706 2530 2
T0bM,868 5 16 1 0 25 739 315 2347 3431
9kbM,9 37 10 4 2723 2515 34 1523 2656 150
6NbM,347 1970 296 871 237 12 359 1161 685 146
zqbM,1483 934 69 616 8 1346 90 98 966 7
XobM,9 10 37 4 34 2427 1523 655 2042 2515
ArbM,814 176 26 1411 11 123 2867 2561 1291 194
4VbM,3 6 4 13 28 38 33 324 9 1107
12bM,466 14 5 1250 326 26 576 1259 150 1200
nwbM,72 68 63 98 0 1 1599 2324 3302 1826
7YbM,42 0 1 1917 863 2886 3073 111 3626 3462
TibM,844 0 1538 1 5 2435 2171 124 259 1022
V7bM,0 1 319 5 16 204 1522 362 900 1635
YTbM,7 305 2 104 500 1310 75 224 235 267
OwbM,1255 15 397 2 11 158 810 7 46 1664
BRbM,130 26 435 636 610 27 199 1365 2714 189
XJbM,0 695 938 1 1279 42 5 1250 733 2950
CabM,8 0 79 806 164 649 874 13 429 2712
6AbM,0 12 1459 63 1224 1281 675 237 2457 110
GybM,46 44 2 138 145 109 114 107 155 162
m7bM,51 77 56 45 137 2 442 456 1516 2214
78bM,12 0 1937 237 91 3144 1281 2717 312 336
49bM,1243 146 226 824 798 82 693 158 343 971
QdbM,43 873 101 1503 1685 693 286 179 374 2405
AZbM,0 12 1459 1281 1937 183 91 3144 336 1
GObM,0 12 336 1 91 63 689 2717 675 3144
ombM,429 25 1945 313 3195 191 1130 2105 1 285
OEbM,2968 1120 25 1 2928 591 1647 882 3165 1002
0GbM,468 5 2607 49 80 16 3646 301 1120 260
czbM,470 242 15 0 254 18 3674 87 333 244
3fbM,26 466 526 244 326 292 199 1259 441 1200
J2bM,53 58 232 163 427 2690 17 2 166 19
DYbM,1579 5 865 2730 16 516 1140 1710 1184 3038
gibM,732 401 701 485 1067 49 390 1556 1037 984
q3bM,0 1 69 35 2234 935 417 478 282 183
nubM,3821 343 826 21 24 858 115 23 875 26
WibM,8 3130 14 806 944 812 1786 2158 164 354
hAbM,64 149 26 2 17 2542 128 19 902 7
cTbM,280 2 30 608 1892 7 940 55 2825 3005
JYbM,9 4 10 34 3 6 37 13 1830 2515
fabM,17 19 2 7 583 75 135 345 566 659
zkbM,14 2010 595 660 337 2 1100 1 2176 2569
QgbM,6 8 3 206 89 647 478 894 3544 1191
9MbM,18 59 15 43 2 604 101 87 60 333
XcbM,9 10 37 34 4 1508 1847 1 0 889
2KbM,2794 15 363 509 709 1308 381 1816 1183 239
fKbM,120 20 22 32 29 11 112 767 426 604
PxbM,26 379 735 2 7 62 130 593 90 259
Q5bM,79 91 0 376 12 806 696 1 164 918
nHbM,8 66 6 206 834 14 812 332 71 521
0ObM,148 271 66 253 1062 1876 1537 2539 1786 1117
OZbM,0 242 470 254 42 3623 1917 1 486 1364
0obM,28 4 13 33 3 10 38 9 78 1058
R0bM,23 21 24 115 73 718 520 158 554 1321
3kbM,5 49 80 127 612 265 16 97 2098 919
NxbM,8 71 80 1463 698 556 146 3186 54 1716
EjbM,13 4 3 9 28 33 6 38 10 188
tybM,14 25 6 832 1816 493 50 256 1964 777
a1bM,8 6 3 206 89 539 3659 3479 414 13
NzbM,3 4 6 13 54 1074 89 3435 248 539
UNbM,134 1 35 0 19 768 2226 795 230 436
GJbM,106 200 703 105 21 640 1 864 73 23
FcbM,0 1887 1 1562 959 241 561 150 3223 159
IxbM,0 12 91 63 1459 1281 336 689 1937 2717
AfbM,3 4 0 118 215 13 33 42 217 592
SUbM,1 0 1250 847 199 827 741 737 755 726
bsbM,3 4 13 6 54 28 10 154 2281 38
nybM,53 58 2 163 30 340 17 19 232 55
NfbM,1058 11 9 13 191 3050 406 4 3 892
29bM,289 291 126 15 1964 2418 276 511 427 669
KnbM,5 328 16 362 84 801 169 268 1184 882
4nbM,4 13 41 12 10 3 2287 9 389 1811
NabM,23 21 24 73 2346 471 115 158 676 651
h3bM,1684 11 1366 22 20 29 315 32 1356 1601
t9bM,39 202 674 121 866 393 50 207 0 1
sqbM,32 29 20 11 22 472 1115 112 122 1489
VDbM,53 58 232 163 427 340 2 685 143 17
TgbM,23 21 24 1757 2028 73 115 584 676 554
exbM,54 13 3 97 4 10 870 243 278 6
iQbM,487 0 1 42 890 3766 1385 447 695 36
OzbM,3 433 61 1003 6 89 8 324 1921 248
KXbM,39 148 50 194 11 839 493 181 1517 253
uUbM,3 4 28 33 10 13 38 6 9 324
UibM,8 6 3248 40 57 13 28 97 31 4
bMbM,302 1560 1186 1126 11 20 112 25 123 3070
aZbM,0 93 102 1 159 1336 1193 111 591 2769
AKbM,16 1131 1 5 246 25 864 668 1885 658
ZCbM,251 15 499 2012 992 821 3632 1763 1656 1277
MUbM,93 102 0 94 1 359 192 2286 183 561
EKbM,2939 0 1 613 150 115 395 2511 1648 35
7RbM,21 23 73 24 676 115 3819 504 288 2872
GGbM,133 325 6 2671 944 726 921 1765 1027 3824
FPbM,429 498 205 1945 877 2562 11 406 191 598
AebM,21 23 309 217 0 1 358 105 81 1802
uFbM,5 615 16 136 597 882 2030 3625 466 744
lObM,28 33 38 3 4 78 13 257 9 86
x5bM,731 5 2207 1541 0 1 193 301 2666 1312
HhbM,4 10 13 3 54 97 278 243 351 9
dFbM,12 0 237 91 3144 1 675 19 118 82
7xbM,43 101 549 571 60 906 286 2 374 76
qBbM,61 433 14 3 375 6 1003 8 3215 420
7ebM,5 84 49 3053 662 764 16 597 144 405
v1bM,59 178 43 797 15 11 667 1801 2 1225
trbM,434 260 23 2659 181 80 222 49 194 21
QBbM,33 28 78 38 86 257 4 553 10 2670
zzbM,3 6 4 10 9 324 28 38 13 1046
P7bM,7 48 2 177 2816 196 213 1031 1275 691
1kbM,5 16 1862 1524 2674 744 3709 81 3038 0
NZbM,9 10 37 4 2656 3137 34 2756 1721 2261
5jbM,5 434 16 49 136 362 2098 194 445 2347
aDbM,97 289 754 571 1461 54 278 31 1238 666
5abM,26 526 370 978 527 1320 956 1259 136 733
0dbM,154 263 4 54 13 330 57 40 117 168
iJbM,83 502 11 262 15 601 62 720 1123 1838
ugbM,0 1 591 761 35 1564 1004 282 1327 904
znbM,241 0 591 1 562 3571 1191 828 2935 836
d1bM,360 43 12 60 11 182 210 2181 418 769
kobM,0 2128 312 79 432 12 210 2 110 60
TMbM,100 567 548 161 1223 1515 495 464 710 356
fCbM,14 3 6 944 2807 4 1003 452 31 8
BFbM,106 115 24 21 23 73 74 131 1321 336
rKbM,18 1353 15 20 11 22 397 32 579 67
7obM,3 4 13 6 28 201 10 433 38 89
jybM,210 685 2 19 145 175 53 11 141 296
4cbM,101 60 43 286 374 59 571 549 1032 1503
uWbM,68 72 698 452 98 148 980 945 641 10
0qbM,6 8 552 3 13 816 41 206 3392 1679
OmbM,67 18 1711 15 140 2088 1028 1122 8 846
YjbM,12 79 0 696 336 237 63 1405 1107 125
sHbM,195 12 0 246 658 342 487 1931 237 179
Q7bM,705 1293 52 12 312 82 110 92 1463 195
R9bM,329 110 92 0 12 161 530 52 63 596
2cbM,5 16 1860 2054 983 136 956 0 647 1149
rfbM,31 47 4 3 40 9 13 6 10 28
zIbM,146 158 61 279 8 439 433 71 2934 2947
xQbM,24 21 23 115 1 131 2 651 73 1649
u9bM,223 2 46 0 145 44 1 109 381 1323
enbM,0 12 1 237 436 52 1224 1937 125 118
w4bM,2 56 3255 500 75 7 305 104 145 295
d2bM,21 23 24 73 676 288 554 115 504 471
c7bM,50 65 503 66 674 661 933 1850 39 1527
uLbM,154 263 419 2640 13 4 551 168 10 248
OBbM,23 21 24 73 676 1066 322 288 2035 504
NmbM,0 1 35 768 2064 535 1521 5 3091 183
d3bM,5 2737 16 1 0 25 1377 1885 192 1522
UdbM,1374 80 49 15 43 919 1534 170 5 2607
t3bM,4 6 539 3 10 9 188 13 8 3596
74bM,0 1 105 132 192 774 777 183 640 582
YwbM,39 249 222 216 181 422 1267 627 648 701
BPbM,14 4 9 13 10 28 843 39 33 40
wSbM,2 227 1171 700 76 2105 64 465 7 44
jibM,54 4 13 3 97 10 243 870 278 330
lYbM,15 239 18 262 87 96 67 545 862 3516
X5bM,81 0 1 108 27 3174 1092 809 2939 640
iybM,2688 26 194 11 732 354 422 569 130 1067
t6bM,2072 27 0 1 54 675 159 189 3021 282
BmbM,0 705 52 70 125 118 3144 1 12 696
51bM,1 0 35 1586 285 2928 1215 2765 904 1494
bXbM,17 2 19 7 128 171 48 830 1219 715
v5bM,0 5 144 2021 1 80 733 81 190 479
rWbM,14 337 6 755 1058 268 7 2308 8 663
RQbM,114 46 107 155 44 145 138 109 2 854
mlbM,3538 74 277 50 131 2887 388 21 127 24
J9bM,5 16 618 1312 362 662 516 3038 1140 1981
GzbM,225 8 12 332 592 2 111 611 2079 3
snbM,14 71 2388 25 152 612 578 260 169 1109
RgbM,1474 43 873 971 15 1660 1739 693 239 3150
mUbM,5 1713 203 16 769 1211 2407 1320 409 1259
1ibM,3 6 3153 4 310 324 939 0 3479 8
EPbM,79 91 0 376 806 918 12 450 3409 884
gFbM,5 1184 49 84 169 516 882 1996 1940 328
TJbM,3 4 13 28 6 33 10 38 324 9
8SbM,18 15 67 239 60 289 43 991 101 59
HXbM,5 13 16 309 647 3 0 189 319 2548
k1bM,1625 3088 877 11 229 3384 2000 749 1591 883
OobM,2 7 104 197 756 891 3375 344 316 531
tibM,63 0 1 167 335 183 336 245 287 2813
3hbM,114 107 46 44 155 145 854 138 2 109
79bM,8 6 812 3 3479 414 558 834 1416 383
rcbM,5 301 2147 662 8 731 2207 3817 1312 362
m3bM,5 16 0 26 1 2347 647 199 442 1157
ZWbM,12 0 1937 312 237 336 675 633 2717 1
JobM,6 8 3 71 812 225 1195 14 206 2403
8sbM,93 102 0 675 1 449 1193 2811 1802 1041
ZUbM,157 407 1063 1 0 481 681 1878 936 16
22bM,8 6 558 2938 812 806 690 206 894 271
PlbM,39 121 202 207 156 233 393 627 529 694
9ubM,9 10 34 4 550 970 2937 889 2958 2582
NHbM,2260 110 1737 846 2948 161 0 884 2944 1455
6YbM,5 301 516 362 1480 1981 1312 662 3342 731
y0bM,3 324 4 28 38 33 6 89 13 668
1TbM,401 11 20 61 732 1305 29 32 1061 146
CSbM,132 36 142 1 0 185 157 582 147 357
a7bM,11 20 334 22 483 1356 211 1025 260 605
ZrbM,14 71 25 291 136 146 16 1833 3178 1100
ItbM,714 0 27 1 2540 799 815 35 1445 1903
6ibM,133 917 2034 325 1027 2002 8 630 2715 315
5pbM,643 0 1 215 217 42 85 447 2898 94
5SbM,32 22 29 11 20 2904 1671 559 120 122
OybM,2 30 7 1592 55 280 1808 464 1999 1178
WCbM,1 0 35 203 1250 294 285 1521 1780 25
ZHbM,1 0 142 36 132 147 287 124 94 1742
JFbM,8 13 54 834 4 2706 6 2984 835 206
SybM,31 47 40 57 4 3 1024 626 41 13
pjbM,8 812 806 14 52 205 835 161 578 834
LYbM,146 279 158 439 454 2355 1010 2934 3561 3267
XKbM,5 0 769 1 16 759 81 588 108 1983
nsbM,15 1183 96 509 18 1666 67 1263 397 1543
0XbM,14 61 6 25 5 31 1177 418 882 662
AxbN,7 2 90 3246 1435 83 804 2391 1741 283
gabN,1137 0 538 79 12 675 17 237 762 19
9RbN,11 20 22 625 302 29 32 122 1156 123
WnbN,3 6 13 4 154 0 215 201 726 1074
k2bN,2293 7 2 0 19 1 575 438 1654 17
rZbN,25 1 337 0 799 815 1116 561 2469 734
mzbN,227 446 76 474 2 281 1314 1807 3555 985
y2bN,5 16 25 3432 1 0 85 1304 362 847
BybN,229 771 917 11 2034 20 625 749 1049 1058
CUbN,3 6 4 717 89 1480 310 3824 201 13
adbN,5 597 16 2375 1388 1030 1612 144 3851 81
pubN,667 179 342 2 1550 252 248 205 2477 195
zObN,7 2 213 458 1005 1040 48 399 171 1386
ikbN,41 3 205 556 4 13 857 1481 99 598
YQbN,3 4 6 28 13 10 324 38 9 33
vqbN,5 328 16 49 1996 362 31 592 919 672
cqbN,8 6 332 834 71 2967 3 383 807 1199
eVbN,26 315 999 0 16 570 12 1865 7 259
89bN,3060 11 39 368 20 32 817 21 1126 503
HjbN,1945 429 25 2139 749 877 2214 2430 806 2544
DWbN,102 93 0 1 449 241 1654 675 150 27
fVbN,146 3707 158 439 279 2355 289 2934 60 21
ejbN,14 2807 146 71 11 25 944 392 1107 1189
bYbN,948 788 760 432 0 1 63 512 51 1281
AObN,223 1101 2 175 75 17 7 381 13 1205
VVbN,8 0 52 58 806 53 835 769 2 79
Z4bN,2790 580 1771 497 388 88 2482 1443 1079 1103
FfbN,0 27 1 3700 42 223 102 93 2164 2011
ltbN,3 324 237 675 6 4 1473 248 89 1526
KKbN,1 0 27 106 63 1647 294 887 331 93
kmbN,152 71 8 161 849 100 944 293 66 1195
KjbN,685 210 175 1101 76 2214 226 19 360 164
STbN,12 0 237 19 79 312 1937 82 17 118
LWbN,939 2337 282 1127 332 734 1327 663 25 3479
5gbN,3697 3395 1286 909 382 557 23 794 21 1867
nsbN,261 1292 8 432 6 2848 1348 360 242 1933
JVbN,12 0 1281 237 3144 2717 1459 336 312 432
pmbN,62 411 2 867 11 7 1154 251 259 2038
E9bN,3 4 13 9 10 6 33 28 324 38
s0bN,32 22 20 11 29 1156 112 3772 2259 123
XibN,196 2 7 942 457 2834 213 283 2816 2193
nzbN,3 13 9 4 10 2541 6 54 970 8
2EbN,72 68 98 151 240 3302 3199 480 980 60
smbN,2140 2 7 17 197 513 198 128 1053 2517
3BbN,25 150 16 204 1 2235 5 853 379 0
bIbN,70 125 52 0 1 63 245 696 203 1038
n9bN,860 389 2 227 285 1100 1747 1430 46 3558
cFbN,8 580 133 1283 1059 1305 191 3544 6 899
