VideoId,Label
wudn,0 36 1 132 185 142 147 582 94 183
XSdn,2160 1320 5 26 1718 1594 782 16 2959 1200
eAdn,14 12 111 6 725 61 0 308 1338 1935
EFdn,2098 136 16 102 668 964 3123 99 3093 93
Ppdn,5 16 1312 1996 2576 1567 662 1140 1184 744
zadn,298 45 2 1378 51 113 137 1781 77 64
9Pdn,39 202 121 156 207 627 393 216 529 233
rzdn,816 1464 2013 556 2804 1716 1100 133 3046 2032
Qqdn,100 161 567 356 548 1515 704 1103 1223 1221
FDdn,92 110 369 329 161 884 0 1234 2494 2602
Yadn,8 414 110 6 533 72 3114 99 1376 369
Tfdn,1 0 1804 153 124 317 180 287 36 1370
WYdn,17 129 19 2 7 128 1590 48 2834 792
5Vdn,8 6 690 329 835 0 1103 954 1295 698
vzdn,499 15 723 11 18 368 96 555 3670 708
Zydn,1 1422 0 36 367 1370 294 2133 774 62
0Jdn,84 169 5 922 16 405 1935 3038 362 1939
l5dn,61 3449 418 14 4 433 491 725 1876 28
e9dn,364 184 227 985 474 416 191 1013 88 12
ejdn,58 53 163 232 214 19 494 60 1913 166
X7dn,13 6 4 3 28 8 10 2281 3082 33
KXdn,148 253 271 66 1062 118 766 17 82 43
Qpdn,0 134 1 19 35 768 1445 1014 1006 1768
wmdn,3731 7 25 2 48 1596 1 213 224 235
RPdn,11 1107 1189 26 817 903 956 749 1259 576
hPdn,0 12 91 1281 689 1459 63 633 3144 432
wYdn,59 178 18 15 1661 805 773 1260 1966 668
mydn,30 2 2018 17 55 940 2809 361 7 3212
0Xdn,26 354 16 570 441 5 1227 199 1200 782
OJdn,139 0 1 294 730 183 192 532 105 739
Qedn,20 123 11 176 22 462 211 683 321 250
HWdn,311 158 21 511 360 1865 23 2 115 1010
PSdn,0 1 153 777 1323 677 255 124 145 920
Fqdn,8 14 6 812 89 205 418 806 429 132
GGdn,8 807 6 383 834 1376 0 1964 3802 812
zmdn,3 4 13 10 9 6 28 33 324 54
HFdn,9 37 471 28 24 158 33 21 34 284
Bfdn,353 673 60 666 519 669 210 1615 284 385
rOdn,2029 0 241 1 1432 124 1686 1654 1844 2339
D4dn,1 753 0 19 524 48 988 2 1849 1747
YHdn,0 27 1 887 657 3815 88 35 1868 2536
1Pdn,25 1 0 16 282 2623 1100 1362 337 1024
gJdn,0 12 689 1459 1281 63 91 2717 226 432
j6dn,3 4 28 33 38 13 10 9 6 512
4ydn,429 54 71 191 282 364 1945 146 205 2337
HXdn,78 33 28 86 38 257 553 4 2515 2670
eRdn,238 16 59 274 18 366 773 668 178 1848
bBdn,730 349 2214 592 21 282 200 1936 23 974
m4dn,2506 1285 246 19 1 2 436 443 7 575
Fpdn,75 2 172 2532 1202 165 7 116 2220 95
UFdn,1077 291 126 220 11 276 15 3178 971 1797
pxdn,780 347 7 2 255 313 208 247 141 606
T0dn,103 82 346 350 537 118 0 642 261 894
bidn,7 2 841 128 1167 267 457 283 48 224
DDdn,701 382 794 1712 15 293 66 87 827 995
ODdn,1 0 42 180 423 367 774 85 2133 887
Y5dn,8 383 944 807 6 3627 954 2287 1376 71
82dn,2 218 56 7 45 44 51 145 212 77
aKdn,5 764 16 136 1395 1132 1690 855 3625 533
2ldn,8 812 175 834 6 807 205 894 537 148
IUdn,87 18 15 536 365 1696 333 545 60 244
sxdn,9 10 37 34 4 889 2624 2996 421 840
0edn,71 8 152 293 849 66 521 1195 383 6
5Fdn,0 319 5 1949 1 2921 3415 1802 674 39
dAdn,6 3 4 13 10 14 9 188 1109 278
aqdn,11 22 20 32 29 605 368 221 2185 749
Kfdn,5 3826 1 0 3723 1481 16 309 301 2919
wqdn,58 53 228 163 690 2158 166 151 214 1894
Ahdn,508 402 2 7 2685 1670 1106 197 266 218
94dn,3 6 324 675 89 8 1473 4 141 2746
6jdn,25 3433 3183 3815 1070 734 315 3088 2971 3431
iwdn,0 2339 1 124 1006 349 449 562 2435 2064
RSdn,8 1416 110 161 807 894 6 4 13 2287
W0dn,92 110 1062 2702 369 884 161 1234 1866 1463
t3dn,82 103 537 346 350 118 8 642 894 1424
9cdn,113 119 465 475 2 64 44 186 7 425
1ddn,6 3 8 41 206 552 13 2287 2551 4
uydn,1 0 590 25 285 349 246 3815 35 105
Tedn,0 12 63 237 1 91 2717 1459 3144 432
TWdn,223 861 1 0 2 301 175 1026 124 132
Hndn,3 4 13 6 2839 300 1727 351 8 11
Erdn,576 62 791 11 1356 477 798 1157 875 15
tUdn,3 28 739 4 33 675 0 512 357 1
8tdn,131 74 24 209 21 23 1757 115 73 1
Xudn,226 0 1 63 12 3523 192 1380 1233 1426
Skdn,41 3 13 4 6 54 8 47 2530 1001
7vdn,27 0 1226 1 192 313 2105 255 2058 88
8vdn,12 0 1937 1 91 192 63 271 1281 436
Aldn,727 80 401 418 732 750 127 2 2562 1634
5mdn,8 835 206 579 50 21 161 254 242 0
endn,64 2 44 46 113 119 179 155 7 109
Dqdn,9 34 10 4 840 2996 1109 826 14 37
ozdn,14 6 4 1189 1107 3 2807 0 38 284
sGdn,68 72 151 98 240 3199 60 480 3302 2
uodn,52 70 0 91 1681 125 806 578 8 1038
X3dn,68 72 98 151 240 3302 60 3199 907 3276
6Ldn,46 44 114 107 109 138 2 145 162 854
gIdn,1311 62 11 2286 791 1428 1 359 3532 749
qRdn,3 6 8 835 834 812 2746 54 894 2258
52dn,160 273 231 1139 58 53 491 166 82 252
Qcdn,25 1 0 1327 337 777 517 3800 2022 287
osdn,3 4 10 6 13 38 9 28 1074 389
sLdn,3 4 9 28 10 6 33 38 13 2774
GTdn,247 141 255 1921 442 1289 2 396 746 1097
ZYdn,64 475 1226 113 119 465 1013 364 2105 191
a6dn,23 21 24 73 676 554 786 504 2619 322
E7dn,2 45 77 56 51 7 212 218 197 295
cudn,19 2 17 7 659 30 394 373 83 345
wwdn,1389 428 2 158 53 58 146 2540 7 1
rZdn,8 6 3 558 1333 1078 396 944 1652 433
yCdn,3 324 89 13 675 4 6 28 248 38
vOdn,260 732 1556 701 3139 674 11 176 293 1037
Ovdn,93 102 0 1 2551 1193 3091 890 2811 836
1qdn,459 242 254 282 5 134 16 470 1 88
T9dn,46 44 114 109 1170 107 631 2 602 145
0Mdn,2180 277 564 191 11 161 429 2046 1634 315
cUdn,8 14 6 2388 418 332 325 1517 3153 133
hXdn,52 70 0 705 12 19 125 144 11 201
wVdn,434 931 50 11 32 598 368 221 3429 1842
CSdn,12 237 175 79 2511 19 210 201 2 272
7Vdn,11 569 20 898 866 22 32 29 2629 674
Lidn,0 12 91 237 1224 1281 1459 689 1 675
0Wdn,3 89 324 28 512 779 6 61 38 1059
sUdn,5 16 2674 1312 973 362 618 1612 81 1545
2vdn,2011 2 7 43 749 118 763 798 82 549
vDdn,82 103 118 0 440 537 2736 1417 160 1919
yLdn,1 0 108 35 5 150 768 203 81 2
xddn,690 76 175 901 11 281 2 191 299 1410
Xidn,67 15 239 18 3430 140 11 862 1626 2000
D8dn,3 28 4 13 6 10 9 38 33 433
FTdn,11 1865 60 302 126 1625 368 229 883 1838
lrdn,1135 0 102 93 1 27 1802 24 591 319
E6dn,79 0 91 376 12 237 918 806 1293 696
Pkdn,54 13 7 12 3 28 277 970 53 4
2tdn,12 0 91 1281 3144 432 1937 1 1459 312
