VideoId,Label
A8ae,147 36 94 336 0 180 1 16 403 5
dmae,12 0 91 689 312 1281 3144 1459 336 139
cPae,97 4 13 10 351 551 552 54 243 9
ZXae,5 244 292 16 1082 0 1312 441 445 2573
hyae,2617 215 622 0 217 600 9 611 412 1651
sxae,402 7 2 1597 563 508 1148 428 2685 341
3iae,68 72 98 151 240 480 2807 3199 980 3276
fOae,79 12 0 312 237 675 164 13 1137 336
yYae,56 218 2 45 75 7 3483 51 104 803
qvae,5 1312 301 731 1 2666 3502 662 2207 0
CLae,52 70 125 0 151 1 8 3302 333 12
jjae,155 227 1280 1487 2 46 35 44 109 85
gHae,405 5 84 169 16 922 3038 2942 3226 663
eqae,2 251 2633 62 7 83 11 75 2386 2149
cLae,418 750 53 2 7 2790 580 58 158 88
kJae,14 3 4 663 595 2437 13 6 2326 1740
4Sae,3 4 154 13 6 10 28 2839 263 54
GKae,27 0 1 245 183 192 1077 349 294 105
5Jae,170 18 15 314 1247 67 140 1580 2444 11
O4ae,3 4 9 324 37 10 592 0 1508 13
yVae,817 11 2228 2216 406 984 2054 49 3130 80
aTae,63 167 1 0 85 183 317 73 124 294
gBae,4 3 1074 13 54 10 97 89 3435 154
e0ae,1 0 180 1232 153 719 562 35 1537 3319
Mrae,5 126 1534 49 3396 159 919 80 254 16
Qoae,96 15 1646 18 463 397 789 1812 1795 252
dsae,65 50 661 503 3540 3618 1527 998 763 913
Zaae,39 121 202 207 338 627 233 1086 529 866
Wjae,28 33 3 4 38 13 78 86 257 10
zRae,386 10 870 97 9 300 1461 54 3039 1589
L8ae,1 0 3320 35 203 1521 105 157 590 535
yCae,100 356 749 92 161 1455 1515 567 12 1069
xcae,417 0 1 1085 69 3683 784 42 2621 349
USae,8 6 41 3392 206 650 99 2287 71 161
7Bae,0 102 93 1 675 3091 1564 42 1562 3180
ivae,59 18 15 178 43 604 1260 693 668 1685
NHae,50 39 65 207 674 8 121 627 393 66
Ioae,998 50 65 355 1248 913 1112 927 2327 1007
qPae,352 69 1 417 436 865 0 649 1623 1022
OCae,21 23 24 115 73 703 1 676 349 520
Onae,2 182 7 53 30 1042 418 750 148 58
Pxae,0 438 1 1868 657 337 868 35 815 677
c3ae,1220 1 478 69 0 193 665 628 268 35
YXae,459 242 470 14 9 0 254 1 4 882
WVae,3080 555 2194 15 60 2782 1076 18 127 1225
uMae,2321 11 26 883 15 20 1049 368 932 750
vCae,23 21 24 115 1094 937 158 775 520 2454
9bae,5 1 3309 16 0 25 379 186 259 3687
69ae,5 144 190 16 384 2237 1218 1177 1080 925
yMae,9 10 819 81 108 4 37 309 1809 1312
y0ae,816 88 556 313 106 260 364 2872 277 974
bLae,261 333 0 1348 1424 696 432 92 2736 12
j6ae,160 231 2 58 252 53 273 1948 166 46
m5ae,856 0 1 449 19 124 189 2432 2 241
9mae,3 4 9 10 28 13 38 6 99 31
qkae,8 6 2706 89 33 1295 206 1652 1650 175
POae,64 119 113 465 44 2 46 264 475 43
aUae,63 0 335 1 2898 167 633 336 42 486
ucae,193 1 69 236 0 2145 404 234 649 589
8wae,3 4 28 6 13 33 10 38 9 2144
sJae,3 6 4 14 324 13 1480 9 10 1964
oUae,1 0 309 1018 35 150 204 2889 768 395
Crae,3 6 89 324 4 8 690 3479 61 1473
poae,118 82 0 103 440 1 2813 3503 12 2317
2vae,23 24 21 471 1705 1321 131 246 718 115
p8ae,5 16 3338 1 0 590 362 268 682 2919
yJae,191 299 248 184 3847 11 1159 1003 311 985
WGae,12 237 118 0 79 1937 675 17 272 1293
vLae,360 2128 0 12 3144 312 1281 210 432 1865
Itae,3 6 4 14 1074 324 13 99 54 675
R4ae,0 1 1567 5 1385 157 2330 259 467 481
khae,75 2 1205 62 3284 780 56 1425 500 208
dcae,2 83 7 30 75 141 3728 17 90 541
roae,2 90 1029 7 3405 2233 224 17 48 443
hfae,45 2 51 56 77 295 137 141 255 1035
Fnae,2 7 399 75 165 267 224 2552 1352 171
iMae,1 0 36 147 180 153 423 185 94 203
WIae,933 50 39 300 65 4 1007 1527 3 158
w1ae,3 6 8 4 1715 939 1473 324 1107 529
H1ae,141 247 1921 255 89 1333 647 396 11 637
3bae,650 206 6 3442 8 96 49 242 15 3392
tDae,2435 1340 0 1 590 183 309 102 1512 124
i6ae,5 16 301 1312 1612 1996 1862 1388 1981 2375
uZae,71 152 1969 2887 8 944 383 849 308 1640
vvae,78 33 28 38 86 257 553 987 2515 4
Ppae,401 1067 971 732 1037 1105 1305 1237 2065 875
PZae,64 44 186 425 113 119 2 7 46 26
i1ae,133 325 1027 6 939 2002 574 1716 3 2079
h7ae,1 0 193 309 534 1902 35 1091 2627 872
hOae,3 13 6 4 28 33 38 61 599 90
jHae,0 12 14 63 1 125 336 696 52 91
FOae,43 101 59 286 18 60 15 374 1685 2490
bqae,14 218 433 61 418 578 25 3 2388 6
j5ae,0 1 35 2840 134 2765 1130 768 3805 85
i7ae,3 0 324 6 248 675 1 4 310 690
86ae,9 10 4 37 34 3 13 1830 2515 2996
uAae,538 1137 0 79 237 12 2736 17 696 210
g0ae,7 2 90 344 373 171 361 174 283 1383
a5ae,9 4 37 10 34 3 1830 826 2723 28
XMae,2931 2 7 235 90 224 1789 1575 1739 1769
xVae,2 62 7 90 75 83 646 45 17 137
fHae,71 1640 152 308 1499 146 3847 505 2337 191
a6ae,381 296 60 25 297 175 2 734 1101 99
tnae,14 2965 25 1075 3520 663 1070 1477 6 1127
8Iae,5 84 405 169 16 3038 2942 922 1312 973
HTae,1360 15 170 18 309 1756 981 11 453 2752
sbae,40 31 4 57 14 9 47 10 117 154
hhae,82 118 103 0 440 125 696 1417 160 17
lmae,1118 1445 657 85 1465 146 81 0 1170 42
1Yae,442 51 16 77 45 2 2175 137 56 5
rDae,3 237 324 92 12 2 675 3021 1003 4
Vuae,17 30 2 19 55 413 104 7 2101 1888
T4ae,0 12 91 1 192 79 1459 63 294 1281
Bsae,391 1263 5 16 234 903 288 49 3151 1374
Tmae,3 6 8 2746 1109 1964 244 1395 2102 3479
URae,578 592 2295 8 332 278 14 99 812 4
Raae,2636 1580 15 1666 499 1466 3132 239 971 2806
Xvae,1987 13 4 33 28 3 54 38 2249 78
mnae,75 2 56 1205 1029 1907 3421 44 3602 172
Bmae,1712 183 50 93 1243 1007 65 66 886 268
68ae,877 229 11 749 20 3384 771 1042 3088 22
Xcae,67 18 15 140 7 2 325 50 297 206
Udae,217 0 215 447 412 1 609 600 596 607
Nwae,3 4 324 13 6 28 1594 10 9 33
12ae,87 18 15 545 333 365 1751 244 1696 60
phae,1092 1175 765 0 3270 215 15 447 217 333
Vtae,14 2388 6 1517 110 1594 430 1786 1417 8
Cfae,126 1964 15 11 276 18 262 1625 289 2605
3yae,3 4 133 325 225 9 3824 1830 34 1540
CIae,375 1036 150 420 2 7 433 61 141 1062
ZEae,70 52 125 0 806 8 148 989 14 600
wdae,875 3150 343 1534 11 1243 631 46 44 971
1Dae,867 62 270 2 44 993 1 251 105 631
dAae,535 5 1 0 144 801 678 1251 934 362
CVae,0 1 5 69 84 378 644 535 476 169
IOae,103 82 346 350 537 118 440 894 0 1417
Urae,6 8 414 650 206 894 1690 558 2967 2090
9Pae,2 17 208 7 340 95 30 408 135 583
r6ae,14 6 99 8 5 2380 16 1395 1802 175
jpae,7 2 2528 17 48 1433 1506 128 179 1399
J6ae,223 1 0 323 42 381 124 1026 180 3200
wIae,2 76 227 1555 90 7 45 540 298 51
DNae,46 44 114 109 107 145 1170 2 138 854
Y2ae,332 293 66 521 225 1248 14 531 1117 146
2Tae,12 195 1293 92 0 530 225 432 329 723
pOae,68 72 151 98 240 280 8 907 14 1328
eCae,3 6 4 13 8 54 41 71 97 1987
6gae,106 200 1 0 21 23 35 192 7 288
IWae,0 1 35 203 5 16 1521 150 535 204
Blae,53 58 2 104 214 7 305 500 685 1310
Qwae,264 377 46 44 155 2 848 1101 175 0
7yae,10 9 970 4 550 2958 34 1542 3596 351
2gae,208 75 64 149 2 745 1205 62 347 1555
IDae,2000 12 11 46 195 3128 464 1715 126 877
yRae,2 7 2097 104 1205 2477 174 75 2613 531
KUae,99 518 716 726 911 8 1107 944 690 932
k8ae,87 365 18 15 536 545 333 244 60 3599
Ysae,63 0 167 1 183 85 192 73 2317 215
ZUae,97 351 10 243 4 2713 3 31 754 1481
VAae,1 1100 25 0 102 93 337 561 3805 2282
WZae,1820 2 7 11 541 506 1625 804 83 2667
Ruae,225 342 332 39 653 835 2002 1424 12 8
4Yae,63 633 0 335 1 450 2813 167 183 2478
ymae,199 26 157 489 776 1337 1614 180 326 381
W3ae,22 120 32 20 29 11 173 559 112 543
Osae,157 481 0 1 407 681 2645 35 357 1604
REae,1074 580 992 88 2776 1853 750 388 2289 127
nCae,7 2 17 213 1330 128 171 174 165 702
lpae,19 17 1 48 7 0 2 1198 448 691
mYae,6 3 8 1191 89 812 3544 201 3479 1034
17ae,8 3 4 71 13 6 54 834 433 406
z7ae,6 8 206 650 54 558 1690 2967 383 1499
lZae,30 2 55 1762 361 196 940 7 905 283
fJae,509 15 126 363 220 170 276 18 1696 1121
MUae,51 2 45 1378 298 1153 137 56 7 77
qJae,3 38 28 13 33 6 78 4 86 10
nBae,359 296 1288 75 561 1805 3125 1 25 525
mPae,14 332 248 521 66 1334 2 8 6 944
hSae,2 141 1803 7 477 359 30 2572 46 1921
I0ae,133 325 3 6 4 2671 9 10 3824 1830
KKae,3 4 13 41 28 10 389 33 6 54
F7ae,13 4 54 3 168 2678 164 330 1799 41
6bae,135 2 95 297 7 3411 75 1750 17 583
xjae,3 6 89 324 28 237 38 4 33 1107
Tnae,962 1171 1600 2608 46 1731 700 2214 2250 723
lPae,23 21 73 24 288 322 504 676 554 1066
r8ae,581 194 445 14 2269 441 26 459 242 2010
6lae,0 3837 1 319 102 93 1562 5 449 3091
etae,88 51 2 45 77 137 2953 442 56 83
wmae,20 22 32 11 120 334 29 430 1096 112
hQae,5 973 81 16 3098 826 395 108 1119 1312
ppae,748 62 390 3395 270 646 485 1947 2122 879
4Bae,1595 1151 1464 179 313 248 26 2105 252 2013
XDae,0 1 219 180 657 36 183 192 1322 546
lKae,7 2 90 224 1420 1738 1144 2075 1739 297
o4ae,5 362 16 301 662 1312 1567 328 882 1996
Y8ae,27 0 1 35 2726 3612 1868 657 134 3815
8pae,67 18 140 15 1711 796 2444 2088 170 14
rQae,2018 2 30 55 252 361 340 1888 17 544
rAae,8 6 206 558 894 812 944 807 1296 414
JDae,2 30 196 55 1166 940 942 7 531 90
y6ae,3 420 375 9 1036 6 54 4 1645 150
8Nae,68 72 98 151 240 480 60 452 980 3199
cbae,0 1 69 5 934 1051 378 476 649 2017
auae,0 1 93 102 35 851 42 1193 675 1004
d7ae,3 237 2 141 255 17 7 843 12 272
xXae,2 7 1632 460 48 177 17 104 46 1908
1Cae,650 206 8 698 205 894 598 1727 1212 812
77ae,21 23 24 858 73 2264 343 3513 557 53
HBae,110 92 369 1737 884 161 2494 329 1463 1028
Jeae,21 23 24 322 73 1066 937 158 115 676
0Hae,24 21 23 115 158 74 131 471 617 1899
5fae,88 899 184 2305 307 1152 2 580 1299 1907
DKae,49 80 817 727 127 3741 2161 434 1481 26
RGae,530 226 0 641 622 1426 1092 1380 1233 1
2jae,3 4 10 33 28 9 6 38 13 324
zIae,0 329 884 432 125 70 261 874 1 110
aNae,23 21 24 115 1180 1705 520 1094 651 1235
6cae,0 12 91 1281 1459 1 689 63 3144 2717
o9ae,561 959 0 1 93 102 761 1887 1564 591
t6ae,9 10 34 4 3271 826 37 539 421 2013
Lpae,0 1 562 35 157 63 438 517 590 2508
trae,14 99 595 282 39 663 660 332 50 2307
c5ae,33 28 78 38 86 987 2515 553 257 4
xwae,30 2 2955 196 90 1888 7 361 413 975
MOae,7 2 1678 399 224 415 1352 267 171 213
xdae,149 64 1179 792 469 2 878 7 9 729
TSae,88 1277 313 899 497 1771 580 2776 1020 184
1cae,0 2432 1 19 134 35 63 17 3032 183
irae,11 368 829 32 866 260 20 29 674 1115
R0ae,380 614 76 571 184 2001 88 307 299 2
qrae,8 148 383 766 835 834 807 698 2839 271
X2ae,67 15 140 18 1287 709 1954 789 769 1048
J8ae,375 61 420 1210 158 43 1899 24 304 1871
1Oae,1546 5 1140 2811 16 1909 84 25 868 349
xNae,139 0 1 5 1654 244 12 459 349 730
c6ae,3 21 54 13 1283 4 12 193 23 275
nyae,5 1 0 744 16 25 309 476 1051 941
wiae,205 429 598 498 1424 2736 1154 1245 259 1945
mWae,89 3 8 175 324 2380 6 201 433 1189
Qcae,43 59 18 101 991 2 1496 604 76 3277
Wrae,10 9 34 4 351 13 2958 28 97 33
S6ae,320 269 7 11 158 2 514 1966 2355 21
Adae,1102 509 15 363 1816 1238 1090 555 1855 2194
YYae,32 20 22 430 11 120 29 679 444 1671
Leae,284 669 179 385 182 1002 146 634 158 452
3fae,1110 1021 1 0 1326 337 35 1544 189 960
jJae,397 49 300 127 3649 309 0 277 96 8
S3ae,1630 8 0 453 2699 1245 644 381 2456 16
Yoae,0 70 52 125 3144 203 329 432 705 1
8Vae,62 411 1154 1428 2 7 1950 90 11 1453
vZae,3 89 6 433 201 8 1921 13 414 2187
Czae,0 12 1224 689 3144 1937 1 2717 237 675
mLae,87 15 18 1751 88 536 1098 259 545 2584
yDae,8 6 834 2281 54 3 2984 71 539 383
ILae,0 1 5 150 231 160 714 768 183 847
Zxae,21 23 15 5 24 73 0 1245 733 18
vBae,0 81 5 108 1 3736 1113 301 2699 615
eeae,14 1075 25 337 3153 1477 8 3386 595 1338
Vbae,8 6 383 834 807 650 206 3802 846 1727
sVae,963 0 193 479 62 1 2548 740 3683 2627
AHae,0 2 46 104 145 254 109 631 1 1794
w8ae,241 0 1 3 139 109 9 916 621 19
n1ae,9 10 4 2287 71 13 1109 34 3 389
BTae,11 1077 22 20 32 29 176 1 791 120
Otae,275 629 74 21 200 703 887 697 1871 23
3Jae,3741 17 11 648 953 27 1248 65 2688 2753
FAae,14 1109 6 50 470 1075 1477 65 493 332
iDae,3314 144 1 69 190 0 925 1350 245 476
RUae,148 253 66 271 1273 3449 1062 2 21 7
d0ae,8 14 812 6 806 71 807 2857 1332 1727
HRae,5 16 136 260 2098 1395 598 816 49 292
OKae,36 0 1 180 403 94 147 304 142 1422
6Kae,0 79 91 376 1 450 63 806 884 12
Tiae,310 1036 25 1 3 0 1540 420 21 42
swae,46 155 264 377 44 114 162 3010 180 2
boae,255 141 254 247 1097 561 1 777 0 359
XCae,8 6 807 558 917 1416 3 1207 1912 383
Bbae,3816 2753 146 418 277 698 14 579 161 2883
85ae,669 1698 419 571 671 871 60 2 1845 846
YTae,3 4 6 324 675 237 9 10 28 33
whae,2 17 7 128 373 48 19 104 174 394
E9ae,3 4 324 54 89 675 13 237 6 913
BNae,2160 5 16 26 466 695 1 309 733 259
6Yae,707 26 1023 2445 1867 354 136 343 570 1513
kfae,5 16 2182 769 1082 391 61 2403 8 1312
8zae,260 49 127 80 371 194 701 309 445 3585
myae,21 24 23 115 651 858 3364 520 343 1713
ogae,32 11 22 29 20 120 1115 559 1671 26
eTae,19 17 2 7 443 48 1217 272 448 3545
Zkae,11 250 20 123 176 1201 22 211 1265 32
lzae,61 3 433 8 668 2152 1003 178 2258 1807
bTae,269 21 23 775 24 113 641 2025 275 1235
nbae,1101 264 155 377 46 223 162 3708 2 186
9Hae,3 13 433 4 6 227 2258 330 10 1749
P8ae,6 8 3188 1633 3 206 1024 414 894 1376
7Rae,69 1 0 378 649 1150 1989 301 35 5
ZWae,7 2 198 531 171 104 2075 116 563 1012
xCae,8 6 1292 383 1187 834 1376 89 1633 846
Bzae,61 433 3 1921 1058 1003 1059 1807 2187 599
Slae,0 1331 1 242 42 254 1364 470 1250 695
ubae,1847 1508 9 1 0 37 10 236 4 339
teae,2 30 7 158 2694 1210 464 53 58 495
uQae,280 2 1178 7 30 1460 1068 385 259 277
xSae,26 130 81 466 354 570 371 1250 1093 108
21ae,3 28 33 4 38 9 10 6 324 13
JAae,0 1 132 36 223 185 3408 142 180 323
fdae,80 49 2576 5 265 1736 1325 2098 2161 994
6Zae,99 518 252 642 1900 2332 716 911 1964 592
H6ae,34 9 10 4 2013 1109 2261 1064 840 25
AIae,5 144 16 190 384 1862 81 743 362 3038
Qlae,2 544 1089 252 1449 7 17 45 18 19
v1ae,468 635 1342 700 2970 2804 2744 1120 2168 3135
qDae,7 2 104 174 1012 361 171 197 316 757
VFae,46 44 109 114 2 138 107 145 155 162
OYae,32 22 20 11 29 120 173 221 572 112
J2ae,3 4 10 9 6 2261 2839 13 154 28
sNae,13 4 3 6 2839 154 10 8 54 1074
PXae,8 205 835 806 1400 383 206 65 429 537
deae,600 217 354 642 501 148 0 2158 1 8
zTae,110 0 329 1737 2494 92 52 1028 8 67
MPae,161 8 329 2494 92 110 369 835 857 548
QBae,79 91 0 376 12 806 918 450 164 52
wuae,184 88 364 380 1013 416 307 514 191 899
Xaae,3 6 4 14 9 10 13 414 28 38
3aae,9 37 10 4 1523 2427 889 655 2624 34
mFae,2 48 7 177 266 213 1683 702 891 1217
Jgae,4 3 10 9 13 6 34 31 2144 330
Drae,15 18 170 314 96 1360 2444 67 1666 555
8kae,195 206 8 332 2002 1499 650 246 6 179
7sae,2 7 171 165 2575 174 1307 213 573 830
zyae,3 324 1003 6 141 136 4 1078 1138 54
sYae,27 0 1 3815 580 88 35 3700 2267 1781
Peae,1 230 35 0 48 85 1035 224 116 1130
WWae,33 78 28 86 38 257 4 13 11 9
43ae,287 516 1 124 115 408 17 84 1296 575
1fae,2 30 3005 17 340 1197 53 58 1575 7
1Aae,30 2 55 7 2809 1808 17 975 361 2101
qtae,100 20 356 11 22 1443 1515 229 2592 1069
Dbae,118 82 12 103 329 237 92 675 72 110
Mvae,913 61 1172 539 9 12 5 54 50 557
Hsae,1 740 0 2008 69 1319 193 535 25 590
Ifae,1 63 246 105 24 737 1694 21 3318 61
xRae,0 1 42 431 586 234 1071 290 938 1427
uSae,96 15 18 1543 463 708 1812 59 397 1627
LVae,0 1 234 5 3733 309 2516 2920 3806 2889
xlae,148 253 271 66 3650 382 766 1786 3449 210
3sae,1247 53 183 58 749 15 2 280 2289 170
dvae,242 470 254 459 31 67 18 3674 140 15
62ae,1118 635 451 468 1658 0 42 215 106 21
cNae,1 665 0 36 294 423 1742 1687 467 590
QCae,621 0 1 739 93 431 578 809 2963 102
epae,9 298 3271 34 88 251 2 1199 113 580
V5ae,7 2 90 197 656 283 344 17 2045 2682
IVae,13 3 4 6 10 9 54 910 154 28
hAae,0 12 91 1 1459 79 312 1281 63 689
tkae,465 119 113 475 64 0 2236 44 62 193
Cqae,12 0 14 52 63 70 6 689 3465 1937
EUae,0 1 5 532 590 144 81 1912 42 111
Nvae,5 16 84 362 3038 169 144 405 1939 1862
4bae,52 79 118 82 70 12 125 0 1293 918
7Sae,21 23 24 73 115 288 322 2542 496 1705
mBae,134 35 0 1 1445 85 61 795 172 1433
tJae,0 1 35 85 331 192 317 245 124 294
1Mae,100 161 1221 3695 548 1455 567 1223 704 3767
Uqae,0 215 447 1 217 893 2898 102 622 42
ziae,15 363 291 231 1308 509 1183 1238 646 353
wPae,20 32 22 11 1882 123 29 2899 211 430
euae,3 6 4 324 28 433 2746 13 248 675
Ejae,4 9 10 37 14 13 3 301 6 889
rFae,193 184 246 1 0 12 105 658 237 16
5Dae,6 3 8 4 2839 13 97 807 539 10
Oyae,2 413 7 104 235 174 361 171 3051 3007
hlae,0 1 132 36 142 183 1232 124 94 287
8uae,216 222 181 249 39 950 202 21 2024 1086
uLae,3 4 13 6 330 28 10 54 188 38
F8ae,433 61 14 375 3 420 6 25 1058 1003
Pnae,118 82 103 440 0 537 696 125 2912 1417
buae,873 43 158 1010 270 2 1210 53 284 58
dhae,88 313 347 1 0 36 132 1020 185 821
jSae,242 470 1559 254 88 0 1215 1 1364 105
R9ae,411 62 1154 2 251 498 1684 2562 1656 347
Ggae,5 16 337 159 327 1 626 960 1347 309
Aiae,310 2365 71 2751 1074 561 717 179 300 1009
uEae,19 17 318 272 143 12 1677 129 448 659
j9ae,4 3 54 6 10 13 278 189 97 282
Hwae,404 236 0 1 589 2844 69 2017 2601 183
vpae,2467 9 5 37 10 1788 386 2210 0 150
xvae,48 1023 1 0 136 19 535 999 177 17
zWae,0 1 409 443 738 203 2464 3511 19 63
Bcae,12 63 336 35 730 85 2 223 2570 17
4eae,14 71 146 8 944 355 6 50 152 66
vAae,3 4 6 10 28 9 13 324 33 38
a9ae,5 1312 744 16 2056 1612 662 3226 301 764
yQae,180 304 2109 26 2 330 13 185 381 189
Tfae,64 46 2 44 113 119 15 2122 179 848
RZae,39 233 50 627 121 256 998 503 11 933
Lwae,25 16 2354 14 944 3431 3815 595 1327 660
XWae,14 152 71 6 944 2807 578 1195 1356 8
v7ae,442 26 1153 1050 45 2 1023 2175 0 3789
FNae,14 2529 645 66 6 1570 662 1541 2147 5
shae,3 28 38 324 4 237 6 13 89 33
t0ae,1 0 403 36 19 1804 2 317 294 2217
Hmae,8 6 558 3479 3 414 133 1207 332 1727
RXae,93 102 0 1 591 449 124 110 1438 3180
14ae,13 4 14 154 54 910 168 3 511 1074
LPae,96 463 15 708 18 1812 2298 1543 26 2995
ebae,60 519 995 353 666 673 427 685 53 794
cQae,0 1 102 1522 93 535 105 25 63 1100
rhae,2 783 620 7 90 804 1739 30 1926 1575
Toae,14 25 210 1327 848 2 230 524 266 2701
WMae,108 81 615 1 0 819 5 159 947 309
FBae,89 8 71 533 1532 1840 910 6 2541 3473
aHae,0 12 70 52 125 118 705 110 432 874
CHae,100 356 161 1515 704 1223 579 1482 92 897
QTae,43 2 76 59 18 64 101 385 7 1271
1Xae,732 1067 401 1237 1398 2294 49 1037 569 485
c4ae,0 1 5 1033 1228 928 105 872 1091 613
fgae,144 5 190 384 16 2237 1177 1080 743 150
D3ae,0 1 844 1022 5 69 1251 2708 2064 707
doae,382 26 15 314 827 18 1125 280 2231 454
JEae,8 558 0 6 133 2002 1207 1715 1297 3
Qxae,2 17 252 1557 30 1978 128 55 143 340
mAae,281 76 2 446 17 1314 7 531 1271 2302
Rnae,120 20 32 22 11 430 112 29 679 444
NBae,4 3 6 9 13 10 54 14 1191 201
Rcae,3 6 8 597 764 1030 1571 332 3479 310
VPae,69 417 1 0 784 1085 236 1304 1483 2621
xeae,71 152 944 14 299 11 191 308 176 3847
VSae,19 1 2506 258 1991 48 0 524 17 2
5qae,6 3 41 1140 8 144 384 205 13 1388
8vae,5 476 0 1 84 69 1939 2442 169 3038
kkae,50 65 256 355 913 998 493 927 1782 14
vfae,3 4 10 13 54 97 539 6 2261 278
GXae,756 316 197 19 988 524 7 48 1 2
paae,9 10 34 4 539 1644 3271 2996 2624 37
Qeae,662 5 301 16 618 362 8 744 762 127
Lsae,31 40 47 57 386 626 309 301 660 1578
TKae,16 5 26 1034 2269 2943 1410 782 1190 453
Rrae,4 97 10 243 3 13 47 54 31 278
ieae,3 433 61 6 2 1307 1526 7 1473 668
h1ae,6 8 539 4 3 71 10 807 383 13
wEae,309 1318 941 3533 1 35 2070 2889 1819 0
egae,0 1 1022 436 35 3181 69 2271 180 241
L6ae,0 1 111 591 761 42 431 1427 586 147
7pae,6 8 206 31 441 187 459 331 16 65
uqae,915 1 217 3318 215 23 0 21 643 192
erae,27 0 1 192 657 294 622 1020 85 331
w3ae,0 874 226 1426 1293 530 52 1 118 1380
Pfae,0 1 1319 3091 69 1922 35 417 2064 2755
puae,52 79 125 28 1233 1629 133 118 491 638
GBae,1 0 36 132 142 147 185 94 582 25
leae,724 1407 2 410 818 7 722 859 158 30
KPae,89 8 201 175 6 1190 206 15 2380 1633
cpae,8 206 369 1092 2848 53 807 110 1253 123
Ibae,3 6 4 28 10 14 324 33 38 13
UJae,14 4 13 9 25 189 315 483 2616 944
AYae,0 1 2435 153 180 1370 158 124 2918 774
MRae,0 2675 159 949 1424 1 39 62 479 591
s1ae,100 1455 161 548 567 1865 432 3767 1223 1363
Fdae,972 0 27 1 132 2900 2607 80 1970 438
yHae,160 888 82 273 1423 1919 166 2912 118 63
0eae,160 273 53 888 58 491 231 82 92 17
mUae,11 22 20 368 123 29 221 32 1291 148
KTae,7 2 198 3009 316 1124 197 513 531 563
e9ae,2 7 224 2067 104 75 508 56 500 197
f8ae,21 106 23 640 74 115 24 496 651 209
dCae,127 49 277 3042 1300 612 136 2098 31 1199
r4ae,32 20 11 22 29 559 120 173 1671 605
hTae,61 1003 1109 3153 25 1074 205 1694 241 141
9Bae,12 0 1224 226 689 1937 237 52 70 125
sFae,148 766 66 401 39 698 382 879 648 1964
U7ae,23 21 115 24 651 2803 1705 1958 73 471
5Qae,17 2 19 7 64 48 90 75 128 149
Seae,11 22 32 20 430 120 679 112 29 543
S8ae,0 42 111 1 1071 431 1917 93 1562 102
wJae,4 3 13 10 324 9 2774 1508 6 237
Fxae,5 478 16 3038 362 1 84 0 1579 268
dXae,2 11 1428 992 1293 2562 49 1634 867 580
6mae,1582 23 21 447 81 0 3418 915 144 707
NXae,5 16 204 1231 1 0 150 816 2403 2684
opae,19 443 17 448 2 55 272 724 1068 48
Guae,2191 31 81 626 47 108 1809 40 2261 278
uzae,804 2 7 620 783 83 1488 541 2132 75
Ycae,231 491 160 58 1139 53 166 252 60 82
5Mae,466 26 18 1190 999 326 15 150 136 14
Hoae,20 22 11 430 32 29 120 713 370 605
A0ae,113 119 46 44 64 2 848 162 800 155
q0ae,131 74 24 209 21 2028 23 438 1899 2520
4Kae,953 5 2626 1912 556 205 16 41 144 84
sWae,65 50 503 781 1782 355 661 39 1620 763
Jtae,299 248 191 88 746 31 614 944 380 2219
1gae,43 59 18 2 385 76 101 60 1415 1685
Uxae,1244 102 0 1 93 2607 35 27 586 134
NJae,188 31 40 551 2996 10 117 97 4 1566
4Iae,997 640 3843 2783 1757 461 73 21 1325 3614
F6ae,3 4 1715 3824 99 31 10 1074 248 642
fWae,0 1 180 35 153 124 42 657 1990 828
WPae,1 230 0 35 186 134 46 1169 1323 192
yfae,83 542 2 7 262 804 3262 751 254 1625
EWae,3 324 4 6 28 13 89 38 33 9
vWae,20 22 32 29 11 430 679 122 120 2
E5ae,9 37 421 10 4 3137 2208 1721 2515 1668
O3ae,40 57 31 117 47 348 1800 10 154 1001
iKae,3 6 324 28 4 13 675 38 10 433
unae,70 52 0 125 91 1681 1 8 578 806
Euae,5 662 16 1551 1140 1312 764 816 3392 282
u8ae,1408 62 270 2361 646 867 843 251 580 498
2Yae,59 43 18 101 419 15 60 76 571 87
Uwae,1994 11 382 2013 3566 995 260 71 191 2691
uOae,69 0 1 236 568 2589 5 1864 2017 2043
P6ae,58 53 228 151 68 166 72 2 3302 60
ghae,26 194 445 354 441 49 581 466 2593 801
C2ae,110 92 0 329 369 884 832 125 333 261
lyae,88 1389 2 313 428 299 191 1945 291 11
rMae,3566 205 429 14 88 146 308 25 260 26
Dyae,32 29 20 22 11 120 559 112 122 430
ngae,30 2 90 1762 7 940 1888 1383 399 3490
aIae,23 21 73 288 24 209 718 703 131 461
giae,134 180 0 1 677 657 1465 35 920 795
fXae,7 2 3399 2834 196 305 1399 48 104 213
Ovae,110 1028 846 1737 0 1463 2260 180 884 1949
7Qae,640 0 1 864 997 288 106 102 63 93
cRae,12 0 312 237 3144 2736 675 1937 523 1281
sDae,71 152 14 944 849 1640 1195 2323 8 1499
ifae,778 17 83 19 2 75 7 394 48 1
3Cae,30 2 885 2101 7 55 104 305 361 500
QZae,58 53 1956 214 494 163 2158 592 14 19
s6ae,9 10 2261 309 97 37 452 557 551 2935
0Pae,2 7 252 821 218 174 571 606 885 14
o1ae,96 15 18 463 2995 2 1812 1263 789 1466
